Time,Data_476259_R_Mean as feed [degC],Data_476265_R_Mean as feed [degC],Data_476264_R_Mean as feed [degC],Data_476263_R_Mean as feed [degC],Data_476261_R_Mean as feed [degC],Data_476260_R_Mean as feed [degC],Data_476262_R_Mean as feed [degC]
01/11/2023 00:00,49.79999924,49.59999847,49.59999847,46.79999924,22,54.79999924,54
01/11/2023 00:30,49.70000076,49.59999847,49.5,46.79999924,22,54.79999924,53.79999924
01/11/2023 01:00,49.59999847,49.5,49.5,46.5,22.89999962,54.70000076,52.90000153
01/11/2023 01:30,49.59999847,49.5,49.40000153,46.40000153,22.89999962,54.70000076,51.79999924
01/11/2023 02:00,49.5,49.5,49.29999924,46.09999847,23.70000076,54.59999847,48.29999924
01/11/2023 02:30,49.5,49.40000153,49.29999924,45.90000153,23.70000076,54.59999847,44.90000153
01/11/2023 03:00,49.40000153,49.29999924,49.09999847,45.59999847,24.29999924,54.5,42.5
01/11/2023 03:30,49.29999924,49.29999924,49.09999847,45.5,24.29999924,54.29999924,41.09999847
01/11/2023 04:00,49.29999924,49.09999847,49,45.20000076,24.89999962,54.09999847,41.29999924
01/11/2023 04:30,49.20000076,49.09999847,49,45,24.89999962,53.70000076,41.29999924
01/11/2023 05:00,49.09999847,49.09999847,48.90000153,44.79999924,25.29999924,51.29999924,48.5
01/11/2023 05:30,49.09999847,49,48.79999924,44.59999847,25.29999924,51.29999924,48.5
01/11/2023 06:00,49,49,48.79999924,44.79999924,25.79999924,55.79999924,53
01/11/2023 06:30,49,48.90000153,48.70000076,44.70000076,25.79999924,55.79999924,52.90000153
01/11/2023 07:00,48.90000153,48.79999924,48.59999847,44.59999847,26.10000038,55.70000076,49.5
01/11/2023 07:30,48.79999924,48.79999924,48.59999847,44.29999924,25.89999962,55.59999847,41.29999924
01/11/2023 08:00,48.79999924,48.59999847,48.29999924,40.79999924,17.89999962,54.79999924,39.70000076
01/11/2023 08:30,48.70000076,48.59999847,47.79999924,38,14.80000019,53.79999924,39.70000076
01/11/2023 09:00,48.59999847,48.5,47.5,36.90000153,14.60000038,53.09999847,40.09999847
01/11/2023 09:30,48.59999847,48.5,47.5,36.59999847,14.60000038,47.5,40.09999847
01/11/2023 10:00,48.5,48.29999924,47.20000076,36.29999924,14.89999962,52.5,50.90000153
01/11/2023 10:30,48.5,48.29999924,47.09999847,36.29999924,14.89999962,52.5,50.90000153
01/11/2023 11:00,48.29999924,48.20000076,47,36.70000076,15.5,55.5,53.09999847
01/11/2023 11:30,48.29999924,48.20000076,46.90000153,36.5,15.5,55.5,52.79999924
01/11/2023 12:00,48.20000076,48.09999847,46.70000076,36,16,55.5,46.09999847
01/11/2023 12:30,48.09999847,48,46.59999847,35.70000076,16,55.29999924,41.70000076
01/11/2023 13:00,48.09999847,48,46.5,35.40000153,16.5,54.70000076,40.5
01/11/2023 13:30,48,48,46.40000153,35.09999847,16.5,54.09999847,40.29999924
01/11/2023 14:00,48,47.90000153,46.29999924,34.59999847,16.79999924,53.59999847,40.5
01/11/2023 14:30,47.90000153,47.79999924,45.59999847,32.29999924,15.10000038,53.20000076,40.5
01/11/2023 15:00,50.59999847,50.5,50.5,50.40000153,15.60000038,49.90000153,40.20000076
01/11/2023 15:30,50.59999847,50.5,50.5,50.40000153,15.5,49,40.20000076
01/11/2023 16:00,50.59999847,50.5,50.5,50.40000153,15,50.70000076,48.90000153
01/11/2023 16:30,50.5,50.5,50.5,50.29999924,15,50.70000076,48.90000153
01/11/2023 17:00,50.5,50.40000153,50.40000153,50.20000076,15.80000019,55,53.59999847
01/11/2023 17:30,50.40000153,50.29999924,50.29999924,50,13.89999962,55,52.79999924
01/11/2023 18:00,50.29999924,50.29999924,50.20000076,49.59999847,14.10000038,55,50.79999924
01/11/2023 18:30,50.29999924,50.20000076,50.09999847,48.90000153,13.80000019,54.90000153,43.5
01/11/2023 19:00,50.20000076,50.09999847,50.09999847,47.20000076,13.5,54.79999924,41.59999847
01/11/2023 19:30,50.09999847,50.09999847,50,46.79999924,13.5,54.79999924,41.29999924
01/11/2023 20:00,50.09999847,50,49.90000153,45.79999924,14.19999981,54.59999847,41.09999847
01/11/2023 20:30,50,50,49.79999924,44,13.80000019,54.40000153,41.09999847
01/11/2023 21:00,50,49.90000153,49.79999924,43.29999924,14,53.79999924,41.29999924
01/11/2023 21:30,49.90000153,49.79999924,49.59999847,37.5,13,53.09999847,41.29999924
01/11/2023 22:00,49.79999924,49.70000076,49.59999847,37.29999924,13.30000019,50.09999847,48
01/11/2023 22:30,49.79999924,49.59999847,49.5,37.20000076,13.30000019,49.90000153,48
01/11/2023 23:00,49.70000076,49.59999847,49.40000153,37.09999847,13.89999962,54,53
01/11/2023 23:30,49.59999847,49.59999847,49.29999924,36.90000153,13.89999962,54,52.79999924
02/11/2023 00:00,49.59999847,49.5,49.20000076,36.70000076,14.30000019,53.90000153,52.29999924
02/11/2023 00:30,49.5,49.5,49.09999847,36.5,14.30000019,53.90000153,51.79999924
02/11/2023 01:00,49.5,49.29999924,49.09999847,36.29999924,14.89999962,53.79999924,50.79999924
02/11/2023 01:30,49.40000153,49.29999924,49,36.09999847,14.89999962,53.79999924,49.90000153
02/11/2023 02:00,49.29999924,49.20000076,48.90000153,35.79999924,15.39999962,53.79999924,48.90000153
02/11/2023 02:30,49.29999924,49.09999847,48.90000153,35.59999847,15.39999962,53.79999924,47.90000153
02/11/2023 03:00,49.20000076,49.09999847,48.79999924,35.40000153,16,53.79999924,47.29999924
02/11/2023 03:30,49.09999847,49.09999847,48.70000076,35.29999924,16,53.59999847,46.59999847
02/11/2023 04:00,49,49,48.59999847,35,16.39999962,53.5,45.59999847
02/11/2023 04:30,49,48.90000153,48.5,34.90000153,16.39999962,53.29999924,43
02/11/2023 05:00,48.90000153,48.79999924,48.40000153,34.70000076,16.89999962,52.70000076,42.09999847
02/11/2023 05:30,48.90000153,48.79999924,48.29999924,34.59999847,16.89999962,50.59999847,42.09999847
02/11/2023 06:00,48.79999924,48.70000076,48.09999847,32.90000153,15.30000019,53.20000076,52.70000076
02/11/2023 06:30,48.79999924,48.59999847,48,32.90000153,15.30000019,53.20000076,52.70000076
02/11/2023 07:00,48.59999847,48.59999847,48,33,15.89999962,53.09999847,45.59999847
02/11/2023 07:30,48.59999847,48.5,47.79999924,32.90000153,15.89999962,53.09999847,39
02/11/2023 08:00,48.5,48.40000153,47.40000153,30.20000076,14.60000038,53,39
02/11/2023 08:30,48.5,48.29999924,45.90000153,27,12.80000019,53,38.90000153
02/11/2023 09:00,50.59999847,50.5,50.5,50.29999924,12.30000019,51.09999847,38.90000153
02/11/2023 09:30,50.59999847,50.5,50.5,50.29999924,12.30000019,49.79999924,38.79999924
02/11/2023 10:00,50.59999847,50.5,50.5,50.40000153,15.19999981,51.29999924,49
02/11/2023 10:30,50.5,50.5,50.5,50.29999924,15.19999981,51.29999924,49
02/11/2023 11:00,50.5,50.40000153,50.40000153,50.29999924,18,56.5,53
02/11/2023 11:30,50.40000153,50.29999924,50.29999924,50.09999847,18,56.5,52.70000076
02/11/2023 12:00,50.29999924,50.29999924,50.29999924,50,19.89999962,56.5,52.20000076
02/11/2023 12:30,50.29999924,50.20000076,50.20000076,49.90000153,19.89999962,56.40000153,51.09999847
02/11/2023 13:00,50.20000076,50.09999847,50.09999847,49.59999847,18.79999924,56.29999924,47
02/11/2023 13:30,50.09999847,50.09999847,50.09999847,49.5,18.79999924,56.20000076,45
02/11/2023 14:00,50.09999847,50,50,49.20000076,19.5,55.90000153,43.5
02/11/2023 14:30,50,50,50,49.09999847,19.5,55.20000076,43.09999847
02/11/2023 15:00,50,49.90000153,49.90000153,48.59999847,19.60000038,54.29999924,41.79999924
02/11/2023 15:30,50,49.79999924,49.79999924,48.5,19.60000038,53.5,41.59999847
02/11/2023 16:00,49.90000153,49.79999924,49.79999924,48.09999847,20,52.90000153,41.29999924
02/11/2023 16:30,49.79999924,49.70000076,49.59999847,46.79999924,17.70000076,51.5,41.09999847
02/11/2023 17:00,49.79999924,49.59999847,49.5,41.29999924,12.89999962,51.5,50.29999924
02/11/2023 17:30,49.70000076,49.59999847,49.29999924,38.59999847,12.60000038,51.5,50.29999924
02/11/2023 18:00,49.59999847,49.5,49.09999847,38.29999924,12.80000019,54.20000076,51.59999847
02/11/2023 18:30,49.59999847,49.5,48.79999924,33.59999847,12.10000038,54.09999847,51.29999924
02/11/2023 19:00,49.5,49.29999924,47.79999924,27,11.89999962,54,47.59999847
02/11/2023 19:30,49.5,49.29999924,47.40000153,25.70000076,11.89999962,53.59999847,43.09999847
02/11/2023 20:00,49.29999924,49.20000076,46.59999847,23.5,11.80000019,53.29999924,42.5
02/11/2023 20:30,49.29999924,49.20000076,46.5,23.5,11.80000019,53.09999847,42.40000153
02/11/2023 21:00,49.20000076,49.09999847,46.09999847,22.79999924,12.10000038,52.79999924,42.40000153
02/11/2023 21:30,49.09999847,49,45.90000153,22.5,12.10000038,52.59999847,42.29999924
02/11/2023 22:00,49.09999847,49,48.79999924,48.40000153,12.39999962,52,42.5
02/11/2023 22:30,49,48.79999924,48.79999924,48.40000153,12.39999962,51.59999847,42.5
02/11/2023 23:00,50.59999847,50.5,50.5,50.5,16.70000076,55.09999847,53.09999847
02/11/2023 23:30,50.5,50.5,50.5,50.40000153,16.70000076,55.09999847,53.09999847
03/11/2023 00:00,50.5,50.40000153,50.40000153,50.29999924,20,55.40000153,54.29999924
03/11/2023 00:30,50.40000153,50.29999924,50.40000153,50.20000076,20,55.40000153,53.79999924
03/11/2023 01:00,50.29999924,50.29999924,50.29999924,50.09999847,22.10000038,55.29999924,52.79999924
03/11/2023 01:30,50.29999924,50.20000076,50.29999924,50,22.10000038,55.29999924,52
03/11/2023 02:00,50.20000076,50.09999847,50.09999847,49.79999924,23,55.29999924,50.40000153
03/11/2023 02:30,50.20000076,50.09999847,50.09999847,49.70000076,22.60000038,55.29999924,49.40000153
03/11/2023 03:00,50.09999847,50,50,49.5,21.79999924,55.20000076,48.29999924
03/11/2023 03:30,50.09999847,50,50,49.29999924,21.10000038,55.20000076,47.59999847
03/11/2023 04:00,50,49.90000153,49.90000153,49,20.5,55.09999847,46.79999924
03/11/2023 04:30,50,49.90000153,49.79999924,48.79999924,20.10000038,55.09999847,46.5
03/11/2023 05:00,49.90000153,49.79999924,49.79999924,48.29999924,19.60000038,55,45.90000153
03/11/2023 05:30,49.90000153,49.79999924,49.70000076,48,19.29999924,54.79999924,45.29999924
03/11/2023 06:00,49.79999924,49.70000076,49.59999847,47.59999847,19,54.40000153,44.09999847
03/11/2023 06:30,49.79999924,49.59999847,49.59999847,47.20000076,18.79999924,52.79999924,42.59999847
03/11/2023 07:00,49.59999847,49.59999847,49.5,44.70000076,14.80000019,52.90000153,50
03/11/2023 07:30,49.59999847,49.5,49.40000153,44.5,14.80000019,52.90000153,50
03/11/2023 08:00,49.59999847,49.5,49.29999924,43.29999924,14.10000038,54.09999847,52.29999924
03/11/2023 08:30,49.5,49.40000153,49,38.79999924,12.60000038,54,51.90000153
03/11/2023 09:00,49.5,49.29999924,48.79999924,36.09999847,12.5,54,50.29999924
03/11/2023 09:30,49.40000153,49.20000076,48,30.10000038,12,53.79999924,47.29999924
03/11/2023 10:00,49.29999924,49.09999847,47.70000076,29.5,12.19999981,53.59999847,43.59999847
03/11/2023 10:30,49.20000076,49.09999847,47.59999847,29.29999924,12.19999981,53.40000153,42.79999924
03/11/2023 11:00,49.09999847,49,47.5,29,12.5,53.09999847,41.59999847
03/11/2023 11:30,49.09999847,49,47.40000153,28.70000076,12.5,52.79999924,41.5
03/11/2023 12:00,49,48.90000153,47.20000076,28.29999924,12.80000019,52.5,41.5
03/11/2023 12:30,49,48.79999924,47.09999847,28.10000038,12.80000019,52.20000076,41.5
03/11/2023 13:00,48.90000153,48.79999924,47,28,13.10000038,50.20000076,48
03/11/2023 13:30,48.79999924,48.70000076,46.90000153,28,13.10000038,50.20000076,48
03/11/2023 14:00,48.79999924,48.5,44.20000076,35.37666664,11.59666704,53.5,51.40000153
03/11/2023 14:30,48.70000076,48.40000153,42.59999847,35.5,11.60000038,53.5,51.20000076
03/11/2023 15:00,50.79999924,50.70000076,50.79999924,50.70000076,14,53.40000153,51
03/11/2023 15:30,50.79999924,50.70000076,50.79999924,50.70000076,14,53.29999924,49.79999924
03/11/2023 16:00,50.70000076,50.59999847,50.70000076,50.59999847,18.70000076,53.09999847,46.70000076
03/11/2023 16:30,50.70000076,50.59999847,50.59999847,50.5,18.70000076,53,43.20000076
03/11/2023 17:00,50.59999847,50.5,50.59999847,50.40000153,21.39999962,52.70000076,40.5
03/11/2023 17:30,50.5,50.5,50.5,50.29999924,21.39999962,52,39.5
03/11/2023 18:00,50.5,50.40000153,50.5,50.09999847,22,51.29999924,39.79999924
03/11/2023 18:30,50.5,50.40000153,50.40000153,50,22,50.79999924,39.79999924
03/11/2023 19:00,50.40000153,50.29999924,50.29999924,48,15.10000038,51.59999847,50.09999847
03/11/2023 19:30,50.29999924,50.20000076,50.09999847,47.20000076,15,51.59999847,50.09999847
03/11/2023 20:00,50.29999924,50.09999847,50.09999847,46.79999924,15.10000038,53.20000076,51.29999924
03/11/2023 20:30,50.20000076,50.09999847,50,46.09999847,15.10000038,53,51.09999847
03/11/2023 21:00,50.09999847,50,50,45.29999924,15.5,52.79999924,50
03/11/2023 21:30,50.09999847,50,49.90000153,44.70000076,15.5,52.40000153,45.29999924
03/11/2023 22:00,50,50,49.79999924,43.79999924,16,52.20000076,43.09999847
03/11/2023 22:30,50,49.79999924,49.70000076,43.09999847,16,52.09999847,42.70000076
03/11/2023 23:00,49.90000153,49.79999924,49.59999847,39.59999847,15.5,52,43
03/11/2023 23:30,49.79999924,49.70000076,49.5,39.29999924,15.5,51.90000153,43
04/11/2023 00:00,49.79999924,49.70000076,49.5,39.09999847,16,51.79999924,43.40000153
04/11/2023 00:30,49.70000076,49.59999847,49.40000153,38.79999924,16,51.79999924,43.40000153
04/11/2023 01:00,49.59999847,49.5,49.29999924,38,16.5,51.59999847,43.69677488
04/11/2023 01:30,49.59999847,49.5,49.29999924,37.79999924,16.5,51.59999847,43.70000076
04/11/2023 02:00,49.5,49.5,49.09999847,37.59999847,17,51.40000153,43.90000153
04/11/2023 02:30,49.5,49.40000153,49.09999847,37.40000153,17,51.29999924,43.90000153
04/11/2023 03:00,49.40000153,49.29999924,49,37.09999847,17.5,50.29999924,49.40000153
04/11/2023 03:30,49.29999924,49.29999924,49,37,17.5,50.09999847,49.40000153
04/11/2023 04:00,49.29999924,49.20000076,48.90000153,37.5,18,55,53.90000153
04/11/2023 04:30,49.20000076,49.09999847,48.79999924,37.5,18,54.90000153,52.79999924
04/11/2023 05:00,49.09999847,49.09999847,48.70000076,37.29999924,18.39999962,54.90000153,51.29999924
04/11/2023 05:30,49.09999847,49,48.59999847,37.09999847,18.39999962,54.90000153,50.09999847
04/11/2023 06:00,49,48.90000153,48.59999847,36.90000153,18.79999924,54.79999924,46.29999924
04/11/2023 06:30,49,48.90000153,48.5,36.79999924,18.79999924,54.79999924,43.59999847
04/11/2023 07:00,48.90000153,48.79999924,48.40000153,36.59999847,19.20000076,54.70000076,42
04/11/2023 07:30,48.79999924,48.79999924,48.29999924,36.5,19.20000076,54.59999847,41.70000076
04/11/2023 08:00,48.79999924,48.59999847,48,31.70000076,15.5,54,41.29999924
04/11/2023 08:30,48.70000076,48.59999847,47.59999847,30.10000038,14.5,53.20000076,41.29999924
04/11/2023 09:00,48.59999847,48.5,47.5,30.20000076,14.80000019,51.70000076,47.79999924
04/11/2023 09:30,48.59999847,48.5,47.40000153,30.20000076,14.80000019,48.79999924,47.79999924
04/11/2023 10:00,48.5,48.29999924,47,46.40000153,13,53.29999924,51.79999924
04/11/2023 10:30,48.5,47.29999924,47,46.40000153,13,53.29999924,51
04/11/2023 11:00,50.79999924,50.59999847,50.70000076,50.59999847,14.60000038,53.29999924,49.59999847
04/11/2023 11:30,50.70000076,50.59999847,50.59999847,50.59999847,14.60000038,53.20000076,48.90000153
04/11/2023 12:00,50.59999847,50.59999847,50.59999847,50.5,16.60000038,53.09999847,47.79999924
04/11/2023 12:30,50.59999847,50.5,50.5,50.29999924,14.60000038,53,46
04/11/2023 13:00,50.5,50.5,50.5,50.09999847,15.30000019,52.90000153,44.79999924
04/11/2023 13:30,50.5,50.40000153,50.40000153,50,15.30000019,52.79999924,44.40000153
04/11/2023 14:00,50.40000153,50.29999924,50.29999924,49.79999924,16.39999962,52.79999924,44.09999847
04/11/2023 14:30,50.40000153,50.29999924,50.29999924,49.5,16.39999962,52.70000076,44
04/11/2023 15:00,50.29999924,50.20000076,50.09999847,49.29999924,17.99333331,52.59999847,43.79999924
04/11/2023 15:30,50.29999924,50.09999847,50.09999847,49,18,52.40000153,43.79999924
04/11/2023 16:00,50.20000076,50.09999847,50.09999847,48.29999924,17.60000038,52,43.59999847
04/11/2023 16:30,50.09999847,50.09999847,50,48.09999847,17.60000038,51,43.59999847
04/11/2023 17:00,50.09999847,50,49.90000153,47.5,17.89999962,53.79999924,51.29999924
04/11/2023 17:30,50,50,49.90000153,47.29999924,17.79999924,53.79999924,51.29999924
04/11/2023 18:00,50,49.90000153,49.79999924,46.79999924,17.79999924,54,51.70000076
04/11/2023 18:30,49.90000153,49.79999924,49.70000076,45.90000153,16.39999962,54,50.70000076
04/11/2023 19:00,49.79999924,49.79999924,49.59999847,45.59999847,17.39999962,53.90000153,47
04/11/2023 19:30,49.79999924,49.70000076,49.59999847,45.29999924,17.39999962,53.79999924,44.5
04/11/2023 20:00,49.70000076,49.59999847,49.5,45.09999847,18.5,53.79999924,43.5
04/11/2023 20:30,49.70000076,49.59999847,49.5,44.79999924,18.5,53.79999924,43.29999924
04/11/2023 21:00,49.59999847,49.5,49.29999924,44.5,19.29999924,53.70000076,43.20000076
04/11/2023 21:30,49.5,49.5,49.29999924,44.09999847,19.29999924,53.5,43.09999847
04/11/2023 22:00,49.5,49.40000153,49.20000076,43.70000076,19.79999924,53.29999924,43.29999924
04/11/2023 22:30,49.40000153,49.29999924,49.09999847,43.29999924,19.79999924,52.79999924,43.20000076
04/11/2023 23:00,49.29999924,49.29999924,49.09999847,43,20.20000076,52.29999924,43.29999924
04/11/2023 23:30,49.29999924,49.20000076,49,42.5,19.89999962,51.90000153,43.29999924
05/11/2023 00:00,49.29999924,49.09999847,49,41.79999924,19.79999924,52,49.40000153
05/11/2023 00:30,49.20000076,49.09999847,48.90000153,41.70000076,19.79999924,52,49.40000153
05/11/2023 01:00,49.09999847,49,48.79999924,41.90000153,20.59677456,55,53.29999924
05/11/2023 01:30,49.09999847,49,48.70000076,41.79999924,20.60000038,55,52.5
05/11/2023 02:00,49,48.90000153,48.59999847,41.70000076,21.20000076,55,51.59999847
05/11/2023 02:30,49,48.79999924,48.59999847,41.59999847,21.20000076,55,51.09999847
05/11/2023 03:00,48.90000153,48.79999924,48.5,41.40000153,21.79999924,55,50.20000076
05/11/2023 03:30,48.79999924,48.79999924,48.5,41.29999924,21.79999924,54.90000153,49.29999924
05/11/2023 04:00,48.79999924,48.70000076,48.40000153,41,22.20000076,54.90000153,47
05/11/2023 04:30,48.70000076,48.59999847,48.29999924,40.90000153,22.20000076,54.79999924,46.09999847
05/11/2023 05:00,48.59999847,48.59999847,48.29999924,40.59999847,22.60000038,54.59999847,43.79999924
05/11/2023 05:30,48.59999847,48.5,48.20000076,40.5,22.60000038,54.40000153,42.90000153
05/11/2023 06:00,48.5,48.40000153,48.09999847,40.29999924,23,53.29999924,42.09999847
05/11/2023 06:30,48.5,48.40000153,48.09999847,40.09999847,23,51.59999847,41.09999847
05/11/2023 07:00,48.40000153,48.29999924,48,40.09999847,23.29999924,52.29999924,50.5
05/11/2023 07:30,48.29999924,48.29999924,47.90000153,40.09999847,23.29999924,52.29999924,50.5
05/11/2023 08:00,48.29999924,48.09999847,47.79999924,40.40000153,23.5,54.40000153,52
05/11/2023 08:30,48.29999924,48.09999847,47.70000076,38.79999924,18.10000038,54.29999924,51.90000153
05/11/2023 09:00,48.09999847,48,46.20000076,33.79999924,14,54.29999924,51.29999924
05/11/2023 09:30,48.09999847,47.90000153,46,33.40000153,14,54.09999847,49.40000153
05/11/2023 10:00,49.29999924,49.5,49.5,49.09999847,13.10000038,53.5,46
05/11/2023 10:30,49.29999924,49.5,49.5,49.09999847,13.10000038,53,44.40000153
05/11/2023 11:00,50.5,50.40000153,50.5,50.29999924,13.80000019,52.59999847,43.5
05/11/2023 11:30,50.40000153,50.29999924,50.29999924,50.20000076,13.80000019,52.29999924,43.29999924
05/11/2023 12:00,50.29999924,50.29999924,50.29999924,50.09999847,15.80000019,52.29999924,43.29999924
05/11/2023 12:30,50.29999924,50.20000076,50.29999924,50,15.80000019,52.20000076,43.29999924
05/11/2023 13:00,50.29999924,50.09999847,50.09999847,48.5,14,52.09999847,43.70000076
05/11/2023 13:30,50.20000076,50.09999847,50.09999847,48.20000076,14,52,43.70000076
05/11/2023 14:00,50.09999847,50,50,47.79999924,14.30000019,52,44.09999847
05/11/2023 14:30,50.09999847,50,50,47.29999924,14.30000019,51.90000153,44.09999847
05/11/2023 15:00,50,50,49.79999924,46.5,14.80000019,51.59999847,44.29999924
05/11/2023 15:30,50,49.90000153,49.79999924,45.90000153,14.80000019,51.5,44.29999924
05/11/2023 16:00,49.90000153,49.79999924,49.70000076,45.09999847,15.5,51.79999924,50
05/11/2023 16:30,49.79999924,49.79999924,49.59999847,43.09999847,15.5,51.79999924,50
05/11/2023 17:00,49.79999924,49.70000076,49.59999847,43,15.69999981,54.70000076,52.40000153
05/11/2023 17:30,49.70000076,49.59999847,49.5,42.09999847,15.39999962,54.70000076,51.59999847
05/11/2023 18:00,49.70000076,49.59999847,49.40000153,40.59999847,15.10000038,54.59999847,47.5
05/11/2023 18:30,49.59999847,49.5,49.29999924,39.59999847,15,54.59999847,44.20000076
05/11/2023 19:00,49.5,49.5,49.29999924,39.20000076,15.5,54.5,42.79999924
05/11/2023 19:30,49.5,49.40000153,49.20000076,39,15.5,54.29999924,42.5
05/11/2023 20:00,49.5,49.29999924,49.09999847,38.5,16.10000038,54.20000076,42.59999847
05/11/2023 20:30,49.40000153,49.29999924,49.09999847,38.29999924,16.10000038,54,42.59999847
05/11/2023 21:00,49.29999924,49.29999924,49,37.59999847,16.5,53.40000153,42.70000076
05/11/2023 21:30,49.29999924,49.09999847,48.90000153,36.59999847,16.29999924,53,42.70000076
05/11/2023 22:00,49.20000076,49.09999847,48.79999924,34.79999924,15.30000019,52.5,42.90000153
05/11/2023 22:30,49.09999847,49,48.5,30.60000038,13.69999981,51.90000153,42.90000153
05/11/2023 23:00,49.09999847,49,48.40000153,31,14,52.09999847,49.09999847
05/11/2023 23:30,49,48.90000153,48.29999924,31,14,52.09999847,49.09999847
06/11/2023 00:00,49,48.79999924,48.09999847,31.60000038,14.5,54.79999924,53.59999847
06/11/2023 00:30,48.90000153,48.79999924,48,31.60000038,14.5,54.79999924,53.29999924
06/11/2023 01:00,48.79999924,48.70000076,47.90000153,31.5,15,54.70000076,52.40000153
06/11/2023 01:30,48.79999924,48.59999847,47.79999924,31.5,15,54.70000076,51.59999847
06/11/2023 02:00,48.70000076,48.59999847,47.70000076,31.29999924,15.5,54.59999847,50.5
06/11/2023 02:30,48.59999847,48.5,47.59999847,31.29999924,15.5,54.59999847,49.59999847
06/11/2023 03:00,48.59999847,48.5,47.5,31.10000038,15.89999962,54.59999847,48.09999847
06/11/2023 03:30,48.5,48.40000153,47.40000153,31,15.89999962,54.59999847,47.59999847
06/11/2023 04:00,48.5,48.29999924,47.29999924,31,16.29999924,54.5,46.59999847
06/11/2023 04:30,48.40000153,48.29999924,47.20000076,30.79999924,16.29999924,54.5,46.29999924
06/11/2023 05:00,48.29999924,48.20000076,47.09999847,30.79999924,16.70000076,54.29999924,45.40000153
06/11/2023 05:30,48.29999924,48.09999847,47,30.70000076,16.70000076,54.09999847,44.29999924
06/11/2023 06:00,48.09999847,48.09999847,46.90000153,30.60000038,17.10000038,53.5,43
06/11/2023 06:30,48.09999847,48,46.79999924,30.5,17.10000038,51.59999847,41.5
06/11/2023 07:00,48.09999847,48,46.59999847,31,17.60000038,53.40000153,51.40000153
06/11/2023 07:30,48,47.79999924,44.90000153,30.39999962,13.69999981,53.40000153,51.40000153
06/11/2023 08:00,50.5,50.40000153,50.5,50.40000153,13.80000019,53.29999924,51
06/11/2023 08:30,50.5,50.40000153,50.5,50.29999924,13.80000019,53.29999924,49.79999924
06/11/2023 09:00,50.5,50.29999924,50.40000153,50.20000076,12.5,53.09999847,47.79999924
06/11/2023 09:30,50.40000153,50.29999924,50.29999924,50,12.39999962,53,45.29999924
06/11/2023 10:00,50.29999924,50.29999924,50.29999924,49.59999847,12.80000019,52.90000153,43.79999924
06/11/2023 10:30,50.29999924,50.20000076,50.20000076,49.09999847,12.80000019,52.79999924,43.5
06/11/2023 11:00,50.20000076,50.09999847,50.09999847,48.40000153,13.5,52.79999924,43.40000153
06/11/2023 11:30,50.09999847,50.09999847,50.09999847,47.79999924,13.5,52.59999847,43.29999924
06/11/2023 12:00,50.09999847,50,50,47,14.30000019,52.5,43.5
06/11/2023 12:30,50,50,49.90000153,46.59999847,14.30000019,52.5,43.5
06/11/2023 13:00,50,49.90000153,49.79999924,45.09999847,14.89999962,52.40000153,43.59999847
06/11/2023 13:30,49.90000153,49.79999924,49.70000076,41,13,52.40000153,43.59999847
06/11/2023 14:00,49.79999924,49.79999924,49.59999847,40.29999924,13.10000038,52.29999924,43.59999847
06/11/2023 14:30,49.79999924,49.70000076,49.59999847,38.5,13,52.29999924,43.59999847
06/11/2023 15:00,49.70000076,49.59999847,49.5,38.29999924,13.5,52.29999924,43.5
06/11/2023 15:30,49.59999847,49.59999847,49.40000153,38,13.5,52.20000076,43.5
06/11/2023 16:00,49.59999847,49.5,49.29999924,37.79999924,14.10000038,52.09999847,43.5
06/11/2023 16:30,49.59999847,49.5,49.29999924,36.40000153,14.10000038,52,43.40000153
06/11/2023 17:00,49.5,49.40000153,49.20000076,36.29999924,14.5,51.5,43.09999847
06/11/2023 17:30,49.5,49.29999924,49.09999847,36.09999847,14.5,51.09999847,42.79999924
06/11/2023 18:00,49.40000153,49.29999924,49,34.70000076,14.5,50.70000076,48.29999924
06/11/2023 18:30,49.29999924,49.20000076,49,34.59999847,14.5,50.70000076,48.29999924
06/11/2023 19:00,49.29999924,49.09999847,48.79999924,34.90000153,14.69999981,54,53.09999847
06/11/2023 19:30,49.20000076,49.09999847,48.59999847,32.79999924,13.5,54,52.70000076
06/11/2023 20:00,49.09999847,49,48.5,32.59999847,13.80000019,54,51.70000076
06/11/2023 20:30,49.09999847,49,48.29999924,31.20000076,13.5,54,51
06/11/2023 21:00,49,48.90000153,48.20000076,31.10000038,13.89999962,53.90000153,48.79999924
06/11/2023 21:30,49,48.79999924,48.09999847,31,13.89999962,53.79999924,45.59999847
06/11/2023 22:00,48.90000153,48.79999924,48,31,14.39999962,53.79999924,44
06/11/2023 22:30,48.79999924,48.70000076,47.90000153,30.89999962,14.39999962,53.79999924,44
06/11/2023 23:00,48.79999924,48.59999847,47.79999924,30.39999962,14.89999962,53.70000076,44.29999924
06/11/2023 23:30,48.70000076,48.59999847,47.5,29.5,14.60000038,53.70000076,44.29999924
07/11/2023 00:00,48.59999847,48.5,47.29999924,29.10000038,14.69999981,53.59999847,44.59999847
07/11/2023 00:30,48.59999847,48.5,47.20000076,29.10000038,14.69999981,53.59999847,44.59999847
07/11/2023 01:00,48.5,48.40000153,47.09999847,29.10000038,15.10000038,53.5,44.90000153
07/11/2023 01:30,48.5,48.29999924,47,29,15.10000038,53.40000153,44.90000153
