Timestep,Combined Electrical Input [kWh],DHW Electrical Input [kWh],SH Electrical Input [kWh],Combined Thermal Charge [kWhth],DHW Thermal Charge [kWhth],SH Thermal Charge [kWhth],DHW SOC [kWhth],SH SOC [kWhth],PV Generation [kWh],Net Wind Generation [kWh],PV Used [kWh],Wind Used [kWh],Grid Used [kWh],Electricity Cost [£],PV Cost [£],Wind Cost [£],Grid Cost [£]
15954.0,0.0,0.0,0.0,0.0,0.0,0.0,21.804445732061925,25.951745709850176,0.0,23.03519395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15955.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71471055807064,24.36021510894484,0.0,42.441045050000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15956.0,0.0,0.0,0.0,0.0,0.0,0.0,21.678437805721877,23.252002222221048,0.006835278,101.99829817000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15957.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64609690127534,22.75083845879797,0.050849998,234.34403495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15958.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61384224386414,21.752537464107174,0.045499861,125.71754100000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15959.0,0.0,0.0,0.0,0.0,0.0,0.0,21.581674305135408,17.878961336973887,0.036650002,129.333686285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15960.0,3.541666666666667,0.0,3.541666666666667,8.5,0.0,8.5,21.501414036667114,26.48552358773827,0.861121526,210.86297328999999,0.861121526,2.680545140666667,0.0,0.8500008641054001,0.0,0.8500008641054001,0.0
15961.0,0.0,0.0,0.0,0.0,0.0,0.0,21.469525951558232,26.044035115778332,0.31175,160.84674798999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15962.0,0.0,0.0,0.0,0.0,0.0,0.0,21.430967819778882,24.95658663949985,0.086539167,0.6154387400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15963.0,0.0,0.0,0.0,0.0,0.0,0.0,21.376025693224054,23.447839622592507,0.054049999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15964.0,0.0,0.0,0.0,0.0,0.0,0.0,21.276096756419896,22.187375194163224,0.024541667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15965.0,0.0,0.0,0.0,0.0,0.0,0.0,21.240441201364998,16.988597191579288,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15966.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15989763871399,15.95175514898772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15967.0,0.0,0.0,0.0,0.0,0.0,0.0,21.124606620359447,14.531219853999685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15968.0,0.0,0.0,0.0,0.0,0.0,0.0,21.092711546045646,9.68542859725348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15969.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,21.052731948546864,15.931413376800117,0.0,0.0,0.0,0.0,3.4693877551020407,1.100142857142857,0.0,0.0,1.100142857142857
15970.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,21.021979205105353,22.983703985142242,0.0,0.0,0.0,0.0,3.4693877551020407,1.100142857142857,0.0,0.0,1.100142857142857
15971.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99130844525818,17.794996865326066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15972.0,0.0,0.0,0.0,0.0,0.0,0.0,20.955641480434384,16.548177691816786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15973.0,0.0,0.0,0.0,0.0,0.0,0.0,20.925146736927378,11.073741438083553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15974.0,0.0,0.0,0.0,0.0,0.0,0.0,20.531273730765367,9.875165635973826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15975.0,0.0,0.0,0.0,0.0,0.0,0.0,20.463643687328965,9.214068729863332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15976.0,0.0,0.0,0.0,0.0,0.0,0.0,20.41652364724907,4.878639001749079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15977.0,0.0,0.0,0.0,0.0,0.0,0.0,20.385078940161172,4.823184026676484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15978.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35119762990466,4.4606498025104475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15979.0,0.0,0.0,0.0,0.0,0.0,0.0,20.320206763674367,4.213252641236545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15980.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29122872715508,3.839551185070345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15981.0,0.0,0.0,0.0,0.0,0.0,0.0,20.262332726270667,3.5183361372387325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15982.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,20.14268090307915,11.262671910620751,0.0,0.0,0.0,0.0,3.4693877551020407,1.100142857142857,0.0,0.0,1.100142857142857
15983.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,20.104431764877948,18.961323899393182,0.0,0.0,0.0,0.0,3.4693877551020407,1.100142857142857,0.0,0.0,1.100142857142857
15984.0,0.0,0.0,0.0,0.0,0.0,0.0,20.076000403373737,18.73662311479272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15985.0,0.0,0.0,0.0,0.0,0.0,0.0,20.047649605882537,18.60022843714731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15986.0,0.0,0.0,0.0,0.0,0.0,0.0,13.481363265622205,18.363834632948706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15987.0,0.0,0.0,0.0,0.0,0.0,0.0,13.460342621232805,17.695803768299815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15988.0,0.0,0.0,0.0,0.0,0.0,0.0,13.439594601681696,17.38885398765457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15989.0,0.0,0.0,0.0,0.0,0.0,0.0,13.418910135731183,17.25303776630784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15990.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39828901886637,17.0491281894272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15991.0,0.0,0.0,0.0,0.0,0.0,0.0,13.377731047255256,16.9127448942728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15992.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3572360177464,16.615466237598554,0.0,11.389087000999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15993.0,2.5925925925925926,2.5925925925925926,0.0,7.0,7.0,0.0,26.23692323720224,16.47022060407962,0.0,75.4435923115,0.0,2.5925925925925926,0.0,0.8221111111111111,0.0,0.8221111111111111,0.0
15994.0,2.4734982332155475,2.4734982332155475,0.0,7.0,7.0,0.0,28.274922733853916,15.795282329506861,0.0,0.0,0.0,0.0,2.4734982332155475,0.7843462897526501,0.0,0.0,0.7843462897526501
15995.0,0.0,0.0,0.0,0.0,0.0,0.0,28.22004263499704,15.004013650068721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15996.0,0.0,0.0,0.0,0.0,0.0,0.0,28.165389910186633,10.352744876513606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15997.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1109652860421,9.01565448358639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15998.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61582926362544,4.731237190995345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15999.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12131294598074,3.769301309310493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16000.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,21.064895521129216,11.26438959552534,0.0,0.0,0.0,0.0,3.4693877551020407,1.2514081632653062,0.0,0.0,1.2514081632653062
16001.0,3.541666666666667,0.0,3.541666666666667,8.5,0.0,8.5,21.031346739154454,19.26659403801613,0.0,39.37390041999999,0.0,3.541666666666667,0.0,1.277479166666667,0.0,1.277479166666667,0.0
16002.0,0.0,0.0,0.0,0.0,0.0,0.0,20.797843614432008,18.37865612884753,0.066602083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16003.0,0.0,0.0,0.0,0.0,0.0,0.0,20.767026775201547,18.225684115710223,0.00345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16004.0,0.0,0.0,0.0,0.0,0.0,0.0,20.737014848543815,17.506180474691607,0.128905694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16005.0,0.0,0.0,0.0,0.0,0.0,0.0,20.707087442071852,16.57462424448024,0.062299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16006.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6724751728017,15.691850258158764,1.021989576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16007.0,0.0,0.0,0.0,0.0,0.0,0.0,20.64272669796833,11.007992444419754,0.4285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16008.0,0.0,0.0,0.0,0.0,0.0,0.0,20.613059494599923,10.277565828356494,0.734479171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16009.0,0.0,0.0,0.0,0.0,0.0,0.0,20.583471523624606,10.165404815158993,0.205399994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16010.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,20.442065997595243,17.02647421337114,0.076068333,0.0,0.076068333,0.0,3.393319422102041,1.0760215887485571,0.0,0.0,1.0760215887485571
16011.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,20.399009891412838,23.804998965988357,0.261899994,0.0,0.261899994,0.0,3.2074877611020405,1.017094369045457,0.0,0.0,1.017094369045457
16012.0,0.0,0.0,0.0,0.0,0.0,0.0,20.364571122979164,22.450976578354332,0.101078612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16013.0,0.0,0.0,0.0,0.0,0.0,0.0,20.335593505547468,17.04653089863718,0.046150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16014.0,0.0,0.0,0.0,0.0,0.0,0.0,20.298381917510852,15.844362849224582,0.005233056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16015.0,0.0,0.0,0.0,0.0,0.0,0.0,20.267161480711962,9.694961560194091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16016.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,20.119580093792816,17.07190339528576,0.0,0.0,0.0,0.0,3.4693877551020407,1.100142857142857,0.0,0.0,1.100142857142857
16017.0,3.4693877551020407,0.0,3.4693877551020407,8.5,0.0,8.5,20.05779339018997,24.805287794461105,0.0,0.0,0.0,0.0,3.4693877551020407,1.100142857142857,0.0,0.0,1.100142857142857
16018.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97550016996013,22.888948169267962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16019.0,0.0,0.0,0.0,0.0,0.0,0.0,19.941155027453316,17.675454319149413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16020.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9080068832258,16.441770040621773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16021.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87924466613067,15.109447720752017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16022.0,0.0,0.0,0.0,0.0,0.0,0.0,19.816150067547625,10.389014211227266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16023.0,0.0,0.0,0.0,0.0,0.0,0.0,19.786928622300923,10.07896682607527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16024.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75841213867466,9.066386411375195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16025.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71958296576764,8.958853649284682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16026.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69223915945799,4.889322543825788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16027.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66497256294546,4.838536347512695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16028.0,0.0,0.0,0.0,0.0,0.0,0.0,19.623263126125906,4.633913543573775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16029.0,0.0,0.0,0.0,0.0,0.0,0.0,19.567256972372185,4.3827110856657265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16030.0,0.0,0.0,0.0,0.0,0.0,0.0,19.540310546516338,4.2062651148243395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16031.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51343721049236,4.145458930003479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16032.0,0.0,0.0,0.0,0.0,0.0,0.0,19.480396565827487,4.011720651479123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16033.0,0.0,0.0,0.0,0.0,0.0,0.0,19.453682505245727,3.951488279646257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16034.0,0.0,0.0,0.0,0.0,0.0,0.0,19.427040296978742,3.7621470136663713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16035.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.400469879060935,11.249745777342266,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16036.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.373970922072473,22.88911116331848,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16037.0,0.0,0.0,0.0,0.0,0.0,0.0,19.347543364359357,18.84960287560053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16038.0,0.0,0.0,0.0,0.0,0.0,0.0,19.321186878345177,18.55559541477475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16039.0,0.0,0.0,0.0,0.0,0.0,0.0,19.294901402685944,18.4159315843588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16040.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26868661163827,18.06538259598696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16041.0,0.0,0.0,0.0,0.0,0.0,0.0,19.242542444166602,17.92812914932091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16042.0,0.0,0.0,0.0,0.0,0.0,0.0,19.211470323762217,17.271347019297103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16043.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08975252205775,16.539110061580562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16044.0,0.0,0.0,0.0,0.0,0.0,0.0,13.070196576381043,14.90645246834642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16045.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05069636399023,10.096394779090625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16046.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03125241359533,8.628020591202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16047.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0118638773064,4.363793812017745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16048.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,19.380235879445863,3.567477380027143,0.0,0.0,0.0,0.0,2.554744525547445,0.9214963503649635,0.0,0.0,0.9214963503649635
16049.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,27.84768590355021,0.0,0.0,0.0,0.0,0.0,2.554744525547445,0.9214963503649635,0.0,0.0,0.9214963503649635
16050.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,21.255661812620797,11.211430010119596,0.081425556,0.0,0.081425556,0.0,3.5050723342953582,1.2642795909803357,0.0,0.0,1.2642795909803357
16051.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,21.224457525464945,18.409160301946386,0.079349998,0.0,0.079349998,0.0,3.5071478922953583,1.2650282447509358,0.0,0.0,1.2650282447509358
16052.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,21.16104173831711,25.325735694283185,0.225394304,0.0,0.225394304,0.0,3.3611035862953584,1.212350063576736,0.0,0.0,1.212350063576736
16053.0,0.0,0.0,0.0,0.0,0.0,0.0,21.126857235761612,23.524340551494326,0.307899994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16054.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09598272169487,17.995009794127775,0.777642916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16055.0,0.0,0.0,0.0,0.0,0.0,0.0,21.065191457845497,16.149779535221796,0.805150024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16056.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03448200439357,14.82737318075583,1.525060401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16057.0,0.0,0.0,0.0,0.0,0.0,0.0,21.003855349680293,10.50575792074129,1.505900024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16058.0,0.0,0.0,0.0,0.0,0.0,0.0,20.973310062077076,9.5822192689044,1.087557908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16059.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.94284712421068,17.348008373826996,0.94425,0.0,0.94425,0.0,2.6422478902953586,0.8378568060126582,0.0,0.0,0.8378568060126582
16060.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.84823407894292,25.242980647225433,0.448003054,0.0,0.448003054,0.0,3.1384948362953584,0.9952167125892581,0.0,0.0,0.9952167125892581
16061.0,0.0,0.0,0.0,0.0,0.0,0.0,20.816502021606375,24.15919524327262,0.385200012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16062.0,0.0,0.0,0.0,0.0,0.0,0.0,20.782660050277954,22.800622958937357,0.020300278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16063.0,0.0,0.0,0.0,0.0,0.0,0.0,20.752676658069703,16.738434373370463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16064.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72277410749699,15.393337900910646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16065.0,0.0,0.0,0.0,0.0,0.0,0.0,20.692951084173217,10.153775084701298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16066.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.644740170513074,17.449834244549645,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16067.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,20.606335650221922,24.06008745536308,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16068.0,0.0,0.0,0.0,0.0,0.0,0.0,20.572810902209742,22.584034202841554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16069.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5433762371533,22.062049710939462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16070.0,0.0,0.0,0.0,0.0,0.0,0.0,20.497767293841886,17.628437385380334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16071.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468526910632495,16.094841312997307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16072.0,0.0,0.0,0.0,0.0,0.0,0.0,20.431076632326363,14.975419095072102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16073.0,0.0,0.0,0.0,0.0,0.0,0.0,20.402011363148876,14.525370604816423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16074.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37302332417405,10.041246478821263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16075.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34411355493088,9.226041010619891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16076.0,0.0,0.0,0.0,0.0,0.0,0.0,20.272614405726785,8.903186370726772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16077.0,0.0,0.0,0.0,0.0,0.0,0.0,20.217283733750445,8.544638277879297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16078.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18876160313041,4.829015713410478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16079.0,0.0,0.0,0.0,0.0,0.0,0.0,20.160315300320537,4.774679062679308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16080.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13194585922448,4.707397936137928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16081.0,0.0,0.0,0.0,0.0,0.0,0.0,20.103651834599265,4.50504399382391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16082.0,0.0,0.0,0.0,0.0,0.0,0.0,20.075434254378123,4.400507611940321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16083.0,0.0,0.0,0.0,0.0,0.0,0.0,20.047291681545676,4.341336057325039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16084.0,0.0,0.0,0.0,0.0,0.0,0.0,20.014689621934917,4.045132045740539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16085.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98670798191171,3.989500765537448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16086.0,0.0,0.0,0.0,0.0,0.0,0.0,19.958801758987317,3.652570262141422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16087.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.93096988453213,11.228991102800606,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16088.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.90321301781982,19.04483374497132,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
16089.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87553009629223,18.36515496919593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16090.0,0.0,0.0,0.0,0.0,0.0,0.0,19.847921775399005,17.599393018142614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16091.0,0.0,0.0,0.0,0.0,0.0,0.0,19.820386998618886,16.237999722701034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16092.0,0.0,0.0,0.0,0.0,0.0,0.0,19.792926417599595,10.860757327508164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16093.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765538981822374,9.087516123929127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16094.0,0.0,0.0,0.0,0.0,0.0,0.0,19.738225339155033,4.528036579189335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16095.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.710984445047156,11.21968203472574,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16096.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.49232480337461,17.67028857402193,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16097.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,19.463548652200625,23.991765593952337,0.0,0.0,0.0,0.0,3.5864978902953584,1.2936497890295358,0.0,0.0,1.2936497890295358
16098.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,26.927198258629623,22.571088952820148,0.068266528,0.0,0.068266528,0.0,2.486477997547445,0.8968726137153634,0.0,0.0,0.8968726137153634
16099.0,2.554744525547445,2.554744525547445,0.0,7.0,7.0,0.0,28.54609158518641,17.318280733181396,0.0765,0.0,0.0765,0.0,2.4782445255474452,0.8939028003649635,0.0,0.0,0.8939028003649635
16100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.10403394295843,16.026492815640257,0.314901806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16101.0,0.0,0.0,0.0,0.0,0.0,0.0,28.04554478997815,10.57796283768321,0.845049988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16102.0,0.0,0.0,0.0,0.0,0.0,0.0,27.96637059076079,9.595935624498292,1.465660144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16103.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.913016751856432,16.68211858998846,1.536699951,0.0,1.536699951,0.0,2.0497979392953587,0.7393621167038359,0.0,0.0,0.7393621167038359
16104.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.859883724577696,24.273410376553308,1.580540692,0.0,1.580540692,0.0,2.0059571982953583,0.6360890275794581,0.0,0.0,0.6360890275794581
16105.0,0.0,0.0,0.0,0.0,0.0,0.0,27.80697275752712,23.112546213193383,1.593099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16106.0,0.0,0.0,0.0,0.0,0.0,0.0,27.71081095645233,18.239968178803583,1.152131665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16107.0,0.0,0.0,0.0,0.0,0.0,0.0,27.568919856053117,16.774281604053424,1.001150024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16108.0,0.0,0.0,0.0,0.0,0.0,0.0,27.484993943482838,15.6868007938696,0.549355697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16109.0,0.0,0.0,0.0,0.0,0.0,0.0,27.43006010725811,14.885773386410746,0.408549988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16110.0,0.0,0.0,0.0,0.0,0.0,0.0,27.367336322592937,10.07890401822895,0.01384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16111.0,3.5864978902953584,0.0,3.5864978902953584,8.5,0.0,8.5,27.31674760533716,16.388125755535903,0.0,0.0,0.0,0.0,3.5864978902953584,1.1372784810126582,0.0,0.0,1.1372784810126582
